Frame,Bbox,Score,Category_ID,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17
111,"[789.2, 434.3, 57.77, 62.07]",0.506,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(816.8, 438.45, 0.73)","(830.3, 438.06, 0.72)","(0.0, 0.0, 0.0)","(843.68, 441.66, 0.58)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(816.35, 463.24, 0.88)","(826.46, 462.72, 0.81)","(807.77, 476.67, 0.78)","(836.41, 464.05, 0.76)","(793.9, 491.67, 0.7)","(829.27, 480.8, 0.75)"
111,"[1251.33, 630.6, 33.67, 53.95]",0.418,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1265.08, 632.72, 0.65)","(1275.23, 632.62, 0.48)","(1258.61, 644.67, 0.9)","(1280.25, 645.03, 0.71)","(1255.21, 662.29, 0.68)","(0.0, 0.0, 0.0)","(1256.19, 677.56, 0.49)","(0.0, 0.0, 0.0)","(1263.35, 678.25, 0.67)","(1276.52, 678.85, 0.47)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
111,"[18.06, 262.7, 10.67, 46.86]",0.373,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(23.35, 263.9, 0.42)","(26.39, 270.67, 0.58)","(21.12, 269.93, 0.77)","(0.0, 0.0, 0.0)","(20.44, 279.94, 0.51)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(25.37, 289.27, 0.58)","(21.11, 288.77, 0.65)","(26.06, 306.35, 0.51)","(24.39, 306.93, 0.55)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
112,"[823.1, 238.51, 29.85, 47.61]",0.863,1,"(833.85, 240.83, 0.63)","(835.22, 239.6, 0.65)","(832.8, 239.34, 0.59)","(837.83, 239.66, 0.82)","(831.41, 239.64, 0.61)","(842.49, 243.84, 0.88)","(828.81, 243.86, 0.91)","(847.76, 251.58, 0.81)","(826.1, 250.68, 0.82)","(849.33, 260.47, 0.81)","(825.03, 257.29, 0.64)","(842.99, 255.53, 0.95)","(833.95, 255.55, 0.98)","(845.87, 268.77, 0.92)","(830.35, 267.8, 1.0)","(849.71, 282.88, 0.91)","(832.09, 281.17, 0.98)"
112,"[384.17, 227.5, 29.14, 59.22]",0.816,1,"(395.43, 230.45, 0.46)","(396.3, 228.83, 0.52)","(393.89, 229.28, 0.48)","(398.85, 228.64, 0.68)","(392.71, 229.6, 0.57)","(403.65, 234.17, 0.88)","(390.85, 236.0, 0.93)","(409.39, 241.94, 0.83)","(390.39, 245.17, 0.82)","(410.84, 252.1, 0.78)","(391.09, 251.18, 0.58)","(405.14, 253.21, 0.91)","(396.06, 254.07, 0.93)","(408.95, 268.14, 0.9)","(391.85, 268.57, 1.0)","(409.26, 281.88, 0.85)","(388.05, 282.85, 0.93)"
112,"[938.86, 534.29, 43.9, 101.88]",0.705,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(952.88, 537.61, 0.58)","(961.7, 536.11, 0.64)","(949.1, 549.68, 0.89)","(968.55, 546.75, 0.91)","(942.91, 564.96, 0.88)","(974.98, 561.23, 0.82)","(0.0, 0.0, 0.0)","(979.18, 571.49, 0.7)","(954.94, 582.11, 0.93)","(967.53, 580.05, 0.99)","(959.81, 606.77, 0.92)","(974.02, 599.23, 0.9)","(963.26, 631.03, 0.79)","(965.91, 609.13, 0.57)"
112,"[957.47, 469.21, 33.92, 81.3]",0.647,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(972.84, 470.88, 0.81)","(981.86, 471.83, 0.75)","(966.22, 480.81, 1.0)","(984.16, 482.85, 0.96)","(961.03, 491.18, 0.85)","(987.65, 496.65, 0.9)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(969.5, 508.2, 0.91)","(981.55, 508.41, 0.92)","(972.38, 529.58, 0.7)","(982.96, 528.77, 0.78)","(0.0, 0.0, 0.0)","(983.61, 546.8, 0.52)"
112,"[433.94, 302.54, 26.15, 59.89]",0.633,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(455.1, 305.81, 0.83)","(444.06, 305.35, 0.89)","(457.42, 315.72, 0.65)","(441.2, 315.89, 0.71)","(0.0, 0.0, 0.0)","(442.17, 325.32, 0.54)","(451.83, 327.34, 0.95)","(444.08, 326.89, 0.93)","(452.09, 344.23, 0.92)","(445.28, 343.27, 0.9)","(447.64, 358.61, 0.86)","(437.51, 358.84, 0.79)"
112,"[582.44, 321.81, 29.1, 60.59]",0.614,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(604.27, 322.94, 0.58)","(608.75, 327.69, 0.78)","(598.87, 329.19, 0.78)","(0.0, 0.0, 0.0)","(588.33, 337.98, 0.74)","(0.0, 0.0, 0.0)","(584.74, 348.01, 0.46)","(601.61, 346.75, 0.9)","(595.99, 346.76, 0.86)","(606.83, 362.26, 1.0)","(600.91, 361.82, 0.81)","(602.12, 378.44, 0.87)","(595.84, 378.98, 0.83)"
112,"[441.5, 399.63, 33.38, 77.49]",0.559,1,"(473.78, 402.38, 0.63)","(0.0, 0.0, 0.0)","(472.14, 400.78, 0.67)","(0.0, 0.0, 0.0)","(467.82, 401.69, 0.69)","(465.01, 408.78, 0.6)","(465.34, 410.31, 0.73)","(0.0, 0.0, 0.0)","(464.16, 423.31, 0.48)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(460.38, 430.68, 0.7)","(463.16, 431.93, 0.76)","(460.78, 450.97, 0.57)","(470.45, 452.45, 0.77)","(445.5, 456.08, 0.52)","(464.83, 472.51, 0.89)"
112,"[1112.81, 654.13, 39.61, 63.48]",0.58,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1131.86, 656.24, 0.75)","(1142.61, 658.25, 0.73)","(1122.01, 668.51, 1.0)","(1145.03, 674.17, 0.96)","(1117.38, 686.8, 0.85)","(1147.68, 697.57, 0.88)","(1117.15, 704.35, 0.7)","(0.0, 0.0, 0.0)","(1123.33, 707.97, 0.89)","(1138.22, 711.21, 0.86)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
112,"[171.22, 225.58, 25.66, 50.59]",0.47,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(186.81, 229.15, 0.65)","(182.14, 227.98, 0.8)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(189.14, 246.4, 0.81)","(184.7, 246.74, 0.88)","(194.16, 259.81, 0.73)","(186.04, 261.29, 0.81)","(189.78, 273.2, 0.5)","(174.09, 266.85, 0.64)"
112,"[9.1, 262.29, 20.02, 66.22]",0.408,1,"(28.25, 265.39, 0.34)","(0.0, 0.0, 0.0)","(27.23, 263.76, 0.4)","(0.0, 0.0, 0.0)","(23.06, 263.44, 0.47)","(23.92, 270.72, 0.48)","(20.94, 270.01, 0.63)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(22.88, 292.0, 0.62)","(20.17, 291.66, 0.78)","(22.14, 308.46, 0.41)","(19.9, 308.67, 0.63)","(0.0, 0.0, 0.0)","(12.32, 325.28, 0.54)"
112,"[794.41, 429.79, 48.53, 63.66]",0.404,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(820.98, 433.53, 0.33)","(833.41, 435.04, 0.4)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(816.92, 461.93, 0.63)","(826.58, 460.76, 0.67)","(809.45, 474.33, 0.68)","(838.68, 462.49, 0.7)","(798.8, 489.07, 0.55)","(835.14, 481.66, 0.86)"
112,"[1251.3, 632.98, 33.57, 54.8]",0.413,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1264.96, 635.08, 0.69)","(1275.15, 634.96, 0.48)","(1258.2, 646.74, 0.99)","(1280.16, 647.39, 0.73)","(1255.06, 665.67, 0.69)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1262.99, 682.15, 0.66)","(1276.48, 682.12, 0.47)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
113,"[821.08, 240.1, 28.96, 47.77]",0.838,1,"(832.29, 242.59, 0.54)","(832.88, 241.04, 0.58)","(831.13, 241.32, 0.55)","(834.88, 241.23, 0.75)","(829.16, 241.37, 0.63)","(839.92, 245.64, 0.91)","(826.53, 245.61, 0.88)","(844.9, 253.15, 0.84)","(823.83, 252.59, 0.83)","(846.96, 261.65, 0.69)","(823.02, 259.77, 0.63)","(840.59, 257.41, 1.0)","(831.83, 257.64, 0.98)","(845.1, 270.05, 0.95)","(827.6, 269.79, 0.91)","(846.53, 284.37, 0.89)","(828.05, 283.22, 0.89)"
113,"[386.48, 227.09, 24.94, 61.37]",0.79,1,"(394.58, 229.88, 0.46)","(395.33, 228.24, 0.5)","(393.29, 228.61, 0.48)","(397.56, 228.25, 0.64)","(391.35, 229.39, 0.65)","(402.02, 234.18, 0.85)","(389.35, 236.16, 0.87)","(407.99, 241.87, 0.79)","(388.94, 244.98, 0.73)","(409.17, 251.62, 0.72)","(390.31, 249.93, 0.47)","(403.18, 253.74, 0.89)","(394.68, 254.51, 0.93)","(404.53, 269.17, 0.85)","(391.94, 269.15, 0.98)","(405.22, 284.12, 0.83)","(389.93, 285.01, 0.9)"
113,"[429.13, 298.61, 29.99, 66.7]",0.732,1,"(449.23, 300.9, 0.21)","(0.0, 0.0, 0.0)","(447.91, 299.38, 0.42)","(0.0, 0.0, 0.0)","(445.33, 300.18, 0.67)","(452.35, 308.3, 0.87)","(442.12, 307.84, 0.9)","(453.95, 318.05, 0.75)","(438.53, 319.06, 0.77)","(456.8, 324.57, 0.55)","(439.23, 328.34, 0.53)","(448.07, 329.01, 0.94)","(440.73, 328.82, 0.93)","(451.09, 345.3, 0.9)","(440.63, 346.09, 0.99)","(445.89, 359.13, 0.87)","(432.68, 361.75, 0.84)"
113,"[937.56, 532.43, 43.46, 105.09]",0.713,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(952.48, 535.65, 0.57)","(961.82, 534.16, 0.67)","(948.24, 547.76, 0.9)","(967.51, 545.3, 0.94)","(941.52, 562.63, 0.87)","(972.69, 560.93, 0.84)","(0.0, 0.0, 0.0)","(977.36, 569.77, 0.59)","(954.3, 580.72, 0.93)","(966.64, 578.59, 0.99)","(957.15, 605.5, 0.87)","(974.02, 595.77, 0.93)","(959.39, 631.96, 0.8)","(967.05, 612.84, 0.78)"
113,"[456.06, 400.42, 27.07, 76.09]",0.647,1,"(482.01, 403.28, 0.55)","(0.0, 0.0, 0.0)","(480.62, 401.54, 0.53)","(0.0, 0.0, 0.0)","(476.44, 402.49, 0.77)","(467.81, 408.08, 0.93)","(476.94, 412.58, 0.87)","(461.13, 413.85, 0.67)","(477.26, 426.72, 0.78)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(464.16, 429.79, 0.89)","(470.61, 431.91, 0.84)","(468.76, 449.92, 0.73)","(475.15, 452.23, 0.78)","(460.01, 466.81, 0.45)","(462.34, 472.62, 0.73)"
113,"[578.19, 324.57, 31.36, 58.6]",0.608,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(602.49, 325.68, 0.48)","(606.75, 331.19, 0.75)","(596.94, 331.34, 0.79)","(0.0, 0.0, 0.0)","(586.76, 339.85, 0.69)","(0.0, 0.0, 0.0)","(580.34, 347.76, 0.45)","(599.22, 347.24, 0.9)","(592.39, 347.21, 0.87)","(605.03, 362.18, 0.97)","(597.19, 362.14, 0.8)","(599.74, 378.97, 0.93)","(593.56, 379.68, 0.77)"
113,"[956.24, 470.03, 36.71, 82.5]",0.609,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(972.64, 471.79, 0.71)","(981.22, 472.35, 0.79)","(965.35, 482.61, 0.94)","(984.4, 484.31, 1.0)","(959.82, 494.57, 0.88)","(989.06, 498.26, 0.9)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(968.17, 509.44, 0.91)","(980.08, 509.75, 0.93)","(0.0, 0.0, 0.0)","(981.86, 529.87, 0.75)","(0.0, 0.0, 0.0)","(981.66, 548.93, 0.45)"
113,"[1112.26, 656.65, 39.88, 62.37]",0.57,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1131.62, 658.67, 0.71)","(1142.37, 660.37, 0.69)","(1121.64, 670.41, 1.0)","(1145.13, 677.06, 0.95)","(1116.8, 688.79, 0.85)","(1147.59, 700.26, 0.84)","(1117.1, 706.67, 0.73)","(0.0, 0.0, 0.0)","(1122.95, 709.58, 0.87)","(1137.67, 712.34, 0.82)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
113,"[172.91, 221.93, 19.63, 56.2]",0.524,1,"(186.24, 224.28, 0.26)","(0.0, 0.0, 0.0)","(184.83, 222.94, 0.47)","(0.0, 0.0, 0.0)","(181.52, 223.93, 0.58)","(185.38, 231.59, 0.61)","(180.94, 230.69, 0.78)","(0.0, 0.0, 0.0)","(181.66, 235.05, 0.56)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(187.18, 250.08, 0.83)","(183.58, 249.99, 0.92)","(189.96, 263.14, 0.61)","(186.72, 263.09, 0.49)","(183.08, 275.3, 0.53)","(175.66, 271.45, 0.34)"
113,"[800.55, 430.47, 47.63, 59.79]",0.518,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(821.87, 434.25, 0.68)","(837.36, 435.38, 0.73)","(0.0, 0.0, 0.0)","(844.05, 446.28, 0.5)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(816.91, 459.87, 0.94)","(828.31, 460.08, 0.88)","(811.12, 471.04, 0.72)","(839.83, 465.31, 0.81)","(804.72, 486.09, 0.55)","(844.18, 483.29, 0.82)"
113,"[1251.45, 635.1, 32.34, 53.17]",0.428,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1264.09, 637.11, 0.64)","(1274.99, 637.17, 0.51)","(1257.84, 649.26, 0.93)","(1279.53, 649.7, 0.69)","(1255.23, 666.78, 0.73)","(0.0, 0.0, 0.0)","(1256.41, 683.25, 0.44)","(0.0, 0.0, 0.0)","(1262.35, 682.8, 0.7)","(1276.22, 682.64, 0.51)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
113,"[4.59, 261.42, 22.38, 65.46]",0.319,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(26.1, 263.17, 0.37)","(0.0, 0.0, 0.0)","(21.98, 262.71, 0.49)","(0.0, 0.0, 0.0)","(20.4, 269.99, 0.74)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(21.3, 291.79, 0.5)","(18.77, 291.72, 0.6)","(0.0, 0.0, 0.0)","(14.84, 308.63, 0.52)","(0.0, 0.0, 0.0)","(7.8, 323.68, 0.42)"
114,"[384.3, 227.03, 25.59, 60.84]",0.809,1,"(392.27, 229.97, 0.51)","(393.34, 228.39, 0.53)","(390.7, 228.65, 0.52)","(395.65, 228.17, 0.73)","(389.25, 229.28, 0.72)","(400.98, 233.93, 0.97)","(387.38, 236.2, 0.9)","(406.61, 241.63, 0.88)","(386.78, 244.83, 0.76)","(407.63, 251.04, 0.79)","(389.07, 248.9, 0.53)","(401.39, 252.91, 0.92)","(393.24, 253.29, 0.9)","(401.73, 268.78, 0.85)","(393.05, 269.22, 0.88)","(401.26, 284.61, 0.79)","(392.24, 283.82, 0.83)"
114,"[816.4, 241.64, 30.36, 47.28]",0.814,1,"(829.45, 243.95, 0.56)","(830.53, 242.74, 0.57)","(828.31, 242.79, 0.65)","(832.57, 242.7, 0.73)","(825.99, 242.78, 0.78)","(837.41, 247.05, 0.95)","(822.82, 247.71, 1.0)","(842.16, 254.87, 0.84)","(819.75, 254.63, 0.84)","(0.0, 0.0, 0.0)","(818.31, 261.3, 0.68)","(837.06, 259.91, 0.89)","(827.97, 259.99, 0.92)","(841.3, 271.51, 0.88)","(825.71, 271.61, 0.93)","(843.42, 285.59, 0.86)","(826.24, 285.11, 0.91)"
114,"[572.63, 325.33, 34.36, 61.59]",0.782,1,"(602.45, 328.31, 0.6)","(603.7, 326.81, 0.59)","(601.13, 326.71, 0.65)","(0.0, 0.0, 0.0)","(598.08, 326.77, 0.74)","(603.91, 332.78, 0.85)","(593.59, 332.91, 0.86)","(601.96, 342.16, 0.57)","(582.82, 341.17, 0.86)","(602.24, 351.51, 0.41)","(574.9, 350.08, 0.83)","(595.79, 349.73, 0.92)","(589.02, 350.03, 0.96)","(603.61, 363.36, 0.9)","(594.77, 365.2, 0.9)","(597.84, 379.72, 0.86)","(589.75, 383.24, 0.9)"
114,"[423.67, 301.69, 34.21, 69.52]",0.762,1,"(446.72, 304.03, 0.33)","(447.35, 302.5, 0.2)","(445.28, 302.5, 0.4)","(0.0, 0.0, 0.0)","(441.7, 303.39, 0.72)","(448.47, 311.94, 0.88)","(438.08, 312.03, 0.9)","(450.69, 321.69, 0.75)","(434.51, 322.92, 0.73)","(455.53, 330.01, 0.62)","(436.72, 334.26, 0.62)","(445.15, 331.92, 0.95)","(436.66, 332.65, 0.9)","(448.88, 346.68, 1.0)","(435.08, 350.85, 0.9)","(444.15, 359.27, 0.95)","(427.74, 367.15, 0.87)"
114,"[936.06, 531.46, 43.46, 102.58]",0.696,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(951.62, 533.25, 0.63)","(0.0, 0.0, 0.0)","(947.43, 544.8, 1.0)","(965.67, 544.3, 0.95)","(940.39, 560.16, 0.91)","(971.16, 560.51, 0.82)","(0.0, 0.0, 0.0)","(976.09, 567.03, 0.54)","(953.65, 577.68, 0.96)","(966.19, 576.58, 0.92)","(955.36, 603.85, 0.92)","(972.09, 594.97, 0.87)","(955.42, 628.43, 0.84)","(966.99, 617.86, 0.83)"
114,"[-1.54, 260.8, 35.56, 65.48]",0.68,1,"(26.12, 264.09, 0.64)","(0.0, 0.0, 0.0)","(24.63, 262.46, 0.68)","(0.0, 0.0, 0.0)","(20.01, 262.26, 0.78)","(20.39, 269.34, 0.7)","(18.75, 269.64, 0.91)","(0.0, 0.0, 0.0)","(25.11, 279.35, 0.74)","(0.0, 0.0, 0.0)","(31.65, 277.59, 0.47)","(21.45, 290.69, 0.93)","(17.09, 290.73, 1.0)","(27.0, 304.23, 0.79)","(12.73, 307.34, 0.88)","(22.28, 321.04, 0.73)","(2.53, 322.21, 0.71)"
114,"[953.82, 468.56, 39.42, 67.39]",0.637,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(971.0, 470.35, 0.79)","(979.62, 471.34, 0.79)","(964.71, 480.95, 1.0)","(983.39, 483.17, 0.98)","(957.56, 493.78, 0.93)","(989.18, 496.69, 0.95)","(957.36, 502.59, 0.69)","(0.0, 0.0, 0.0)","(966.95, 510.32, 0.95)","(978.53, 510.16, 0.94)","(0.0, 0.0, 0.0)","(977.77, 531.71, 0.76)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
114,"[454.06, 399.03, 36.44, 79.4]",0.595,1,"(489.26, 401.72, 0.66)","(0.0, 0.0, 0.0)","(487.87, 400.31, 0.72)","(0.0, 0.0, 0.0)","(483.02, 401.11, 0.77)","(475.35, 406.85, 0.81)","(483.36, 410.56, 0.77)","(464.09, 411.74, 0.71)","(484.36, 423.14, 0.6)","(468.49, 422.34, 0.55)","(0.0, 0.0, 0.0)","(472.28, 430.92, 0.74)","(477.08, 433.77, 0.72)","(0.0, 0.0, 0.0)","(474.7, 455.69, 0.76)","(0.0, 0.0, 0.0)","(459.06, 473.42, 0.9)"
114,"[800.93, 431.1, 54.26, 60.17]",0.605,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(825.12, 435.13, 0.72)","(839.51, 437.53, 0.81)","(813.94, 442.58, 0.73)","(847.47, 445.85, 0.72)","(804.16, 451.23, 0.7)","(850.18, 455.53, 0.64)","(818.14, 457.61, 0.87)","(828.84, 458.5, 0.9)","(814.71, 469.29, 0.56)","(840.12, 470.52, 0.93)","(0.0, 0.0, 0.0)","(850.57, 486.66, 0.89)"
114,"[1110.53, 659.09, 41.62, 62.71]",0.589,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1130.56, 661.21, 0.76)","(1141.66, 663.41, 0.86)","(1120.27, 673.61, 0.98)","(1143.92, 679.63, 1.0)","(1115.18, 691.95, 0.86)","(1147.45, 702.53, 0.92)","(1114.46, 708.37, 0.76)","(0.0, 0.0, 0.0)","(1120.8, 713.27, 0.83)","(1136.19, 714.9, 0.79)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
114,"[173.92, 224.15, 15.86, 53.57]",0.471,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(180.13, 225.33, 0.49)","(184.21, 233.17, 0.65)","(179.41, 232.87, 0.75)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(185.78, 250.99, 0.8)","(182.35, 250.53, 0.86)","(186.98, 264.27, 0.57)","(187.18, 264.24, 0.72)","(178.16, 274.53, 0.5)","(176.84, 274.79, 0.69)"
114,"[1133.84, 97.57, 18.28, 43.55]",0.421,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1140.43, 100.08, 0.77)","(1149.27, 101.15, 0.62)","(1138.27, 107.81, 0.48)","(1149.96, 109.11, 0.46)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1140.02, 115.08, 0.63)","(1146.2, 115.91, 0.62)","(1138.73, 127.43, 0.56)","(1145.04, 127.94, 0.57)","(1136.47, 137.96, 0.46)","(1143.97, 138.57, 0.47)"
114,"[1248.56, 637.04, 34.42, 53.87]",0.394,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1262.44, 639.12, 0.69)","(1273.34, 639.38, 0.5)","(1255.93, 650.89, 0.96)","(1278.64, 651.47, 0.71)","(1252.62, 671.03, 0.72)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1260.76, 684.85, 0.69)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
115,"[813.0, 242.96, 30.25, 47.32]",0.845,1,"(825.84, 245.11, 0.69)","(827.03, 243.84, 0.72)","(825.06, 243.83, 0.59)","(829.41, 244.16, 0.79)","(822.82, 244.07, 0.74)","(833.65, 248.73, 0.88)","(819.33, 248.6, 0.95)","(838.05, 256.53, 0.73)","(815.34, 255.97, 0.76)","(840.99, 264.61, 0.65)","(815.03, 262.86, 0.57)","(833.89, 260.65, 0.92)","(824.28, 260.68, 0.98)","(837.85, 272.25, 0.89)","(821.04, 271.96, 1.0)","(839.93, 286.96, 0.87)","(821.43, 286.08, 0.87)"
115,"[418.29, 303.41, 37.52, 68.35]",0.803,1,"(443.32, 305.87, 0.52)","(0.0, 0.0, 0.0)","(441.83, 304.37, 0.57)","(0.0, 0.0, 0.0)","(438.31, 305.22, 0.72)","(444.86, 313.47, 0.92)","(434.85, 313.0, 0.95)","(447.8, 323.26, 0.86)","(429.24, 323.0, 0.85)","(453.19, 331.21, 0.75)","(430.71, 333.48, 0.56)","(440.65, 334.35, 0.98)","(432.65, 334.39, 0.98)","(446.29, 347.71, 0.98)","(431.07, 351.65, 1.0)","(440.78, 359.1, 0.94)","(422.52, 367.54, 0.99)"
115,"[567.61, 327.02, 36.74, 62.18]",0.791,1,"(598.28, 329.67, 0.68)","(599.57, 328.29, 0.62)","(596.89, 328.06, 0.75)","(0.0, 0.0, 0.0)","(594.05, 328.31, 0.82)","(599.83, 333.94, 0.87)","(588.91, 334.89, 0.94)","(597.2, 342.67, 0.5)","(578.15, 342.95, 0.9)","(0.0, 0.0, 0.0)","(570.05, 351.13, 0.81)","(591.93, 351.53, 0.97)","(585.35, 351.96, 1.0)","(601.06, 364.65, 0.9)","(591.03, 367.64, 0.93)","(594.29, 378.71, 0.82)","(585.92, 385.54, 0.89)"
115,"[381.93, 227.09, 24.46, 58.5]",0.781,1,"(390.03, 230.0, 0.53)","(391.09, 228.47, 0.54)","(388.69, 228.92, 0.49)","(393.36, 228.23, 0.72)","(387.19, 229.17, 0.65)","(398.41, 233.78, 0.88)","(385.33, 235.76, 0.94)","(403.78, 241.62, 0.84)","(384.43, 244.27, 0.8)","(404.25, 251.46, 0.7)","(0.0, 0.0, 0.0)","(398.77, 251.13, 0.94)","(390.54, 252.32, 0.99)","(398.66, 266.78, 0.89)","(391.52, 267.69, 0.92)","(398.84, 281.09, 0.6)","(393.8, 282.42, 0.77)"
115,"[455.73, 397.97, 43.41, 76.61]",0.689,1,"(494.5, 400.66, 0.63)","(0.0, 0.0, 0.0)","(493.16, 399.26, 0.74)","(0.0, 0.0, 0.0)","(489.08, 400.21, 0.8)","(479.2, 405.79, 0.87)","(491.6, 409.5, 0.95)","(471.42, 411.87, 0.82)","(492.93, 421.79, 0.76)","(475.74, 422.44, 0.64)","(0.0, 0.0, 0.0)","(481.75, 429.42, 0.76)","(483.99, 430.39, 0.86)","(495.32, 445.97, 0.71)","(476.69, 451.15, 0.72)","(493.77, 465.9, 0.55)","(460.91, 469.4, 0.7)"
